AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,42,10,7,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,43,5,4,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,44,14,10,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,45,16,11,5,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,46,21,12,9,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,47,4,3,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,48,8,7,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,49,6,4,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,50,9,7,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,51,5,5,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,52,4,3,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,53,6,5,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,54,4,2,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,55,6,6,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,56,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,57,3,2,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,58,6,4,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,59,2,2,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,60,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,62,4,3,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,63,4,3,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,64,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,65,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,66,2,2,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,67,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,70,2,2,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,71,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,72,1,0,1,0
